"","Tip1","Tip2","TimeDiff","gens","snpsPerGen","snpDist"
"2129","30942_1844.65315464759","2588_157.708182862503",2899.7540183829,86,0.186046511627907,16
"2130","30942_1844.65315464759","1130_54.9530118154158",2796.9988473358,104,0.163461538461539,17
"2131","31926_1894.56679886152","30949_1845.1183134844",113.8882904365,6,0.166666666666667,1
"2132","31926_1894.56679886152","40301_2235.84502384616",588.3932653857,16,0.3125,5
"2133","31926_1894.56679886152","38083_2154.12225116628",506.6704927058,15,0.333333333333334,5
"2134","31926_1894.56679886152","41641_2285.04920865465",637.5974501941,23,0.173913043478261,4
"2135","31926_1894.56679886152","41220_2269.90886208745",622.4571036269,18,0.222222222222222,4
"2136","31926_1894.56679886152","37418_2127.25946143736",479.8077029769,22,0.272727272727273,6
"2137","31926_1894.56679886152","34185_1994.62023970808",347.1684812476,16,0.125,2
"2138","31926_1894.56679886152","41984_2299.1985825079",651.7468240474,28,0.178571428571429,5
"2139","31926_1894.56679886152","37035_2111.91092601268",464.4591675521,16,0.375,6
"2140","31926_1894.56679886152","34922_2031.60673048644",384.1549720259,12,0.333333333333333,4
"2141","31926_1894.56679886152","33190_1954.03011702032",306.5783585598,11,0.363636363636363,4
"2142","31926_1894.56679886152","45600_2425.09506708441",777.643308624,32,0.21875,7
"2143","31926_1894.56679886152","48994_2536.93585007998",889.4840916196,38,0.157894736842105,6
"2144","31926_1894.56679886152","44931_2404.55929688333",757.1075384229,29,0.172413793103448,5
"2145","31926_1894.56679886152","41325_2274.03331569595",626.5815572355,26,0.192307692307692,5
"2146","31926_1894.56679886152","39910_2222.21822721568",574.7664687552,29,0.172413793103448,5
"2147","31926_1894.56679886152","37760_2140.53143237702",493.0796739165,23,0.260869565217391,6
"2148","31926_1894.56679886152","34936_2031.97479493869",384.5230364782,24,0.208333333333334,5
"2149","31926_1894.56679886152","32644_1930.94917342041",283.4974149599,8,0.375,3
"2150","31926_1894.56679886152","32451_1922.87412619663",275.4223677361,15,0.2,3
"2151","31926_1894.56679886152","30672_1828.73180856698",391.4609800417,15,0.266666666666666,4
"2152","31926_1894.56679886152","32830_1938.67286521006",501.4020366848,19,0.157894736842105,3
"2153","31926_1894.56679886152","33056_1948.03357960697",802.1215987211,33,0.181818181818182,6
"2154","31926_1894.56679886152","31336_1863.63339914755",717.7214182617,23,0.217391304347826,5
"2155","31926_1894.56679886152","29304_1751.49749570059",605.5855148147,20,0.25,5
"2156","31926_1894.56679886152","27489_1653.82396674146",507.9119858556,28,0.178571428571429,5
"2157","31926_1894.56679886152","23866_1425.41000824756",522.7687543391,19,0.210526315789473,4
"2158","31926_1894.56679886152","31970_1896.93605355611",1042.3461039003,49,0.0816326530612244,4
"2159","31926_1894.56679886152","28841_1728.11566495756",873.5257153017,33,0.121212121212121,4
"2160","31926_1894.56679886152","29678_1771.22312732904",916.6331776732,35,0.142857142857143,5
"2161","31926_1894.56679886152","24804_1484.00280336384",629.412853708,32,0.125,4
"2162","31926_1894.56679886152","45301_2415.71273530141",2019.9869795295,83,0.0963855421686747,8
"2163","31926_1894.56679886152","45342_2417.23587598812",2021.5101202162,73,0.10958904109589,8
"2164","31926_1894.56679886152","47612_2488.11682046354",2092.3910646916,77,0.103896103896104,8
"2165","31926_1894.56679886152","24270_1449.14817165385",1053.4224158819,47,0.127659574468085,6
"2166","31926_1894.56679886152","21079_1255.02088121834",859.2951254464,38,0.157894736842105,6
"2167","31926_1894.56679886152","22477_1343.33095451993",947.605198748,31,0.225806451612903,7
"2168","31926_1894.56679886152","26205_1575.14033169871",1179.4145759268,51,0.117647058823529,6
"2169","31926_1894.56679886152","21741_1298.8143323566",903.0885765847,42,0.142857142857143,6
"2170","31926_1894.56679886152","21800_1301.81049468108",906.0847389091,36,0.222222222222222,8
"2171","31926_1894.56679886152","20028_1185.00353661757",821.8688795433,32,0.1875,6
"2172","31926_1894.56679886152","19914_1178.18529475845",986.1348262944,41,0.146341463414634,6
"2173","31926_1894.56679886152","19965_1181.99063837059",989.9401699066,39,0.153846153846154,6
"2174","31926_1894.56679886152","11978_673.643659353244",1298.9428102386,58,0.137931034482759,8
"2175","31926_1894.56679886152","11849_664.940358089929",1290.2395089753,43,0.186046511627907,8
"2176","31926_1894.56679886152","19758_1164.13479657058",1968.8687287502,76,0.157894736842105,12
"2177","31926_1894.56679886152","19319_1130.1637704828",1934.8977026625,69,0.159420289855073,11
"2178","31926_1894.56679886152","30189_1798.63541809471",2603.3693502743,75,0.24,18
"2179","31926_1894.56679886152","30048_1789.35325244822",2594.0871846278,113,0.168141592920354,19
"2180","31926_1894.56679886152","30384_1808.53604955359",2613.2699817332,108,0.148148148148148,16
"2181","31926_1894.56679886152","30443_1812.6053392085",2617.3392713881,115,0.139130434782608,16
"2182","31926_1894.56679886152","40643_2249.99997109367",3054.7339032732,112,0.151785714285715,17
"2183","31926_1894.56679886152","47615_2488.20977070541",3292.943702885,141,0.134751773049645,19
"2184","31926_1894.56679886152","35595_2059.03964677196",2863.7735789515,108,0.138888888888889,15
"2185","31926_1894.56679886152","40139_2229.8863385747",3034.6202707542,121,0.157024793388429,19
"2186","31926_1894.56679886152","39841_2219.31996943168",3024.0539016112,110,0.172727272727272,19
"2187","31926_1894.56679886152","34992_2033.76036114304",2838.4942933225,101,0.148514851485149,15
"2188","31926_1894.56679886152","36281_2086.1095824782",2890.8435146578,102,0.156862745098039,16
"2189","31926_1894.56679886152","36710_2101.70543396644",2906.4393661461,103,0.145631067961165,15
"2190","31926_1894.56679886152","37149_2116.5918488227",2921.3257810023,104,0.144230769230769,15
"2191","31926_1894.56679886152","39150_2193.57472782498",2998.3086600046,125,0.136,17
"2192","31926_1894.56679886152","47107_2471.63675522313",3276.3706874027,131,0.137404580152672,18
"2193","31926_1894.56679886152","49303_2548.91549989577",3353.6494320753,115,0.156521739130435,18
"2194","31926_1894.56679886152","44553_2390.83369984847",3195.567632028,127,0.149606299212598,19
"2195","31926_1894.56679886152","42707_2325.6667836667",3130.4007158463,111,0.162162162162162,18
"2196","31926_1894.56679886152","43058_2338.55483596806",3143.2887681477,111,0.171171171171171,19
"2197","31926_1894.56679886152","36643_2098.8782477524",2903.612179932,117,0.153846153846154,18
"2198","31926_1894.56679886152","41508_2280.32249684808",3085.0564290277,120,0.141666666666667,17
"2199","31926_1894.56679886152","31579_1877.87914242466",2682.6130746042,100,0.14,14
"2200","31926_1894.56679886152","27645_1662.71231809136",2467.446250271,85,0.164705882352942,14
"2201","31926_1894.56679886152","26304_1581.17914628555",2385.9130784651,84,0.166666666666667,14
"2202","31926_1894.56679886152","25326_1515.95723421486",2320.6911663944,72,0.180555555555555,13
"2203","31926_1894.56679886152","20077_1187.71046451757",1992.4443966971,60,0.183333333333333,11
"2204","31926_1894.56679886152","20433_1212.14710630061",2016.8810384802,74,0.162162162162162,12
"2205","31926_1894.56679886152","17897_1020.73956334435",1825.473495524,74,0.148648648648649,11
"2206","31926_1894.56679886152","21041_1253.79407712226",2058.5280093019,82,0.146341463414634,12
"2207","31926_1894.56679886152","20110_1189.33084252825",1994.0647747079,77,0.155844155844156,12
"2208","31926_1894.56679886152","18723_1082.17595315088",1886.9098853304,59,0.169491525423729,9.99999999999999
"2209","31926_1894.56679886152","18453_1062.10044625417",1866.8343784337,76,0.131578947368421,9.99999999999999
"2210","31926_1894.56679886152","17954_1025.0050479992",1829.7389801789,73,0.150684931506849,11
"2211","31926_1894.56679886152","13374_759.07192635742",1563.805858537,59,0.152542372881356,9
"2212","31926_1894.56679886152","16385_922.613854410055",1727.3477865896,53,0.226415094339623,12
"2213","31926_1894.56679886152","15582_872.112692461055",1676.8466246406,74,0.135135135135135,9.99999999999999
"2214","31926_1894.56679886152","14901_838.948141291978",1643.6820734716,67,0.164179104477612,11
"2215","31926_1894.56679886152","17321_980.733089292326",1785.467021472,73,0.150684931506849,11
"2216","31926_1894.56679886152","12567_710.65326306051",1515.3871952402,56,0.160714285714286,9
"2217","31926_1894.56679886152","12229_689.575005055015",1494.3089372346,58,0.172413793103448,9.99999999999999
"2218","31926_1894.56679886152","10781_602.837954441496",1512.2078479176,74,0.148648648648649,11
"2219","31926_1894.56679886152","9370_523.38300240199",1526.8390851919,56,0.178571428571428,9.99999999999999
"2220","31926_1894.56679886152","6792_378.399166785269",1553.8432240004,62,0.17741935483871,11
"2221","31926_1894.56679886152","6698_375.125632674963",1674.1516423237,69,0.159420289855073,11
"2222","31926_1894.56679886152","8672_478.799979478442",1777.8259891271,78,0.153846153846154,12
"2223","31926_1894.56679886152","6464_364.280062752228",1663.3060724009,59,0.186440677966102,11
"2224","31926_1894.56679886152","18203_1042.42593176333",2452.6772901148,95,0.178947368421053,17
"2225","31926_1894.56679886152","16966_957.46636259894",2367.7177209504,93,0.161290322580645,15
"2226","31926_1894.56679886152","13467_763.186323599439",2173.4376819509,81,0.185185185185185,15
"2227","31926_1894.56679886152","13363_758.638014930574",2168.889373282,70,0.214285714285714,15
"2228","31926_1894.56679886152","9858_551.037756335665",1961.2891146871,82,0.170731707317074,14
"2229","31926_1894.56679886152","7591_414.966338552314",1825.2176969038,63,0.19047619047619,12
"2230","31926_1894.56679886152","13048_741.182094418766",2151.4334527703,71,0.211267605633803,15
"2231","31926_1894.56679886152","12870_730.679329410663",2140.9306877622,80,0.1875,15
"2232","31926_1894.56679886152","15710_877.653253325447",2287.904611677,94,0.170212765957446,16
"2233","31926_1894.56679886152","14206_801.801590804377",2212.0529491559,93,0.182795698924732,17
"2234","31926_1894.56679886152","6353_359.520309913557",1769.771668265,64,0.203124999999999,13
"2235","31926_1894.56679886152","3834_235.593711850514",1719.6028196832,63,0.174603174603175,11
"2236","31926_1894.56679886152","2208_134.423958179686",2142.7014425736,74,0.175675675675675,13
"2237","31926_1894.56679886152","3116_191.709174985875",2199.9866593798,99,0.131313131313131,13
"2238","31926_1894.56679886152","6356_359.55128188849",2367.8287662824,85,0.188235294117647,16
"2239","31926_1894.56679886152","5602_328.933426730658",2337.2109111246,73,0.232876712328768,17
"2240","31926_1894.56679886152","6666_373.668003084287",2381.9454874782,98,0.163265306122449,16
"2241","31926_1894.56679886152","8004_436.990685302392",2445.2681696963,84,0.178571428571429,15
"2242","31926_1894.56679886152","5034_297.368573551243",2305.6460579452,90,0.177777777777777,16
"2243","31926_1894.56679886152","6273_355.987628454382",2364.2651128483,75,0.213333333333333,16
"2244","31926_1894.56679886152","5487_322.408090703581",2330.6855750975,96,0.166666666666666,16
"2245","31926_1894.56679886152","7663_418.154556204828",3210.1140359391,121,0.132231404958677,16
"2246","31926_1894.56679886152","7698_420.042997459294",3212.0024771935,126,0.126984126984127,16
"2247","31926_1894.56679886152","6491_365.569050654787",3157.5285303891,105,0.152380952380952,16
"2248","31926_1894.56679886152","4756_285.415521249724",3077.375000984,117,0.136752136752136,16
"2249","31926_1894.56679886152","4455_269.638458521262",3061.5979382556,126,0.126984126984127,16
"2250","31926_1894.56679886152","4948_294.584085578981",3086.5435653133,103,0.155339805825242,16
"2251","31926_1894.56679886152","2964_183.876804346476",2975.8362840808,124,0.129032258064516,16
"2252","31926_1894.56679886152","4642_279.981475238827",3071.9409549732,109,0.165137614678899,18
"2253","31926_1894.56679886152","947_39.8152593393362",2831.7747390737,106,0.141509433962264,15
"2254","31926_1894.56679886152","7370_402.39947988122",3194.3589596156,129,0.131782945736434,17
"2255","31926_1894.56679886152","7092_390.897515494786",3182.8569952291,126,0.142857142857143,18
"2256","31926_1894.56679886152","5164_304.768096886755",3096.7275766211,101,0.178217821782178,18
"2257","31926_1894.56679886152","5686_331.686589626711",3123.6460693611,112,0.169642857142857,19
"2258","31926_1894.56679886152","3264_202.676049126343",2994.6355288607,100,0.18,18
"2259","31926_1894.56679886152","2462_149.423396113396",2941.3828758478,96,0.1875,18
"2260","31926_1894.56679886152","1408_77.1543784142097",2869.1138581486,109,0.155963302752294,17
"2261","31926_1894.56679886152","3006_186.66103468003",2978.6205144144,130,0.123076923076923,16
"2262","31926_1894.56679886152","2077_125.942047368115",2917.9015271025,119,0.134453781512605,16
"2263","31926_1894.56679886152","2588_157.708182862503",2949.6676625969,119,0.142857142857143,17
"2264","31926_1894.56679886152","1130_54.9530118154158",2846.9124915498,102,0.176470588235294,18
"2265","30949_1845.1183134844","40301_2235.84502384616",538.9447800086,19,0.210526315789473,4
"2266","30949_1845.1183134844","38083_2154.12225116628",457.2220073287,20,0.2,4
"2267","30949_1845.1183134844","41641_2285.04920865465",588.148964817,25,0.12,3
"2268","30949_1845.1183134844","41220_2269.90886208745",573.0086182498,27,0.111111111111111,3
"2269","30949_1845.1183134844","37418_2127.25946143736",430.3592175998,17,0.294117647058824,5
"2270","30949_1845.1183134844","34185_1994.62023970808",297.7199958705,12,0.0833333333333333,1
"2271","30949_1845.1183134844","41984_2299.1985825079",602.2983386703,20,0.2,4
"2272","30949_1845.1183134844","37035_2111.91092601268",415.010682175,16,0.3125,5
"2273","30949_1845.1183134844","34922_2031.60673048644",334.7064866488,14,0.214285714285714,3
"2274","30949_1845.1183134844","33190_1954.03011702032",257.1298731827,7,0.428571428571429,3
"2275","30949_1845.1183134844","45600_2425.09506708441",728.1948232469,26,0.230769230769231,6
"2276","30949_1845.1183134844","48994_2536.93585007998",840.0356062425,41,0.121951219512195,5
"2277","30949_1845.1183134844","44931_2404.55929688333",707.6590530458,23,0.173913043478261,4
"2278","30949_1845.1183134844","41325_2274.03331569595",577.1330718584,13,0.307692307692307,4
"2279","30949_1845.1183134844","39910_2222.21822721568",525.3179833781,18,0.222222222222222,4
"2280","30949_1845.1183134844","37760_2140.53143237702",443.6311885394,17,0.294117647058824,5
"2281","30949_1845.1183134844","34936_2031.97479493869",335.0745511011,11,0.363636363636363,4
"2282","30949_1845.1183134844","32644_1930.94917342041",234.0489295828,9,0.222222222222223,2
"2283","30949_1845.1183134844","32451_1922.87412619663",225.973882359,6,0.333333333333334,2
"2284","30949_1845.1183134844","30672_1828.73180856698",342.0124946646,14,0.214285714285714,3
"2285","30949_1845.1183134844","32830_1938.67286521006",451.9535513077,17,0.11764705882353,2
"2286","30949_1845.1183134844","33056_1948.03357960697",752.673113344,37,0.135135135135135,5
"2287","30949_1845.1183134844","31336_1863.63339914755",668.2729328846,23,0.173913043478261,4
"2288","30949_1845.1183134844","29304_1751.49749570059",556.1370294376,23,0.173913043478261,4
"2289","30949_1845.1183134844","27489_1653.82396674146",458.4635004785,15,0.266666666666666,4
"2290","30949_1845.1183134844","23866_1425.41000824756",473.320268962,18,0.166666666666667,3
"2291","30949_1845.1183134844","31970_1896.93605355611",992.8976185232,30,0.1,3
"2292","30949_1845.1183134844","28841_1728.11566495756",824.0772299246,25,0.12,3
"2293","30949_1845.1183134844","29678_1771.22312732904",867.1846922961,42,0.0952380952380951,4
"2294","30949_1845.1183134844","24804_1484.00280336384",579.9643683309,19,0.157894736842105,3
"2295","30949_1845.1183134844","45301_2415.71273530141",1970.5384941524,69,0.101449275362319,7
"2296","30949_1845.1183134844","45342_2417.23587598812",1972.0616348391,77,0.0909090909090909,7
"2297","30949_1845.1183134844","47612_2488.11682046354",2042.9425793145,84,0.0833333333333333,7
"2298","30949_1845.1183134844","24270_1449.14817165385",1003.9739305048,41,0.121951219512195,5
"2299","30949_1845.1183134844","21079_1255.02088121834",809.8466400693,34,0.147058823529412,5
"2300","30949_1845.1183134844","22477_1343.33095451993",898.1567133709,38,0.157894736842105,6
"2301","30949_1845.1183134844","26205_1575.14033169871",1129.9660905497,44,0.113636363636364,5
"2302","30949_1845.1183134844","21741_1298.8143323566",853.6400912076,35,0.142857142857143,5
"2303","30949_1845.1183134844","21800_1301.81049468108",856.636253532,34,0.205882352941176,7
"2304","30949_1845.1183134844","20028_1185.00353661757",772.4203941662,22,0.227272727272727,5
"2305","30949_1845.1183134844","19914_1178.18529475845",936.6863409173,40,0.125,5
"2306","30949_1845.1183134844","19965_1181.99063837059",940.4916845295,35,0.142857142857143,5
"2307","30949_1845.1183134844","11978_673.643659353244",1249.4943248615,53,0.132075471698113,7
"2308","30949_1845.1183134844","11849_664.940358089929",1240.7910235982,51,0.137254901960784,7
"2309","30949_1845.1183134844","19758_1164.13479657058",1919.4202433731,69,0.159420289855073,11
"2310","30949_1845.1183134844","19319_1130.1637704828",1885.4492172854,65,0.153846153846154,9.99999999999999
"2311","30949_1845.1183134844","30189_1798.63541809471",2553.9208648972,99,0.171717171717172,17
"2312","30949_1845.1183134844","30048_1789.35325244822",2544.6386992507,96,0.1875,18
"2313","30949_1845.1183134844","30384_1808.53604955359",2563.8214963561,83,0.180722891566265,15
"2314","30949_1845.1183134844","30443_1812.6053392085",2567.890786011,101,0.148514851485149,15
"2315","30949_1845.1183134844","40643_2249.99997109367",3005.2854178961,108,0.148148148148148,16
"2316","30949_1845.1183134844","47615_2488.20977070541",3243.4952175079,121,0.148760330578512,18
"2317","30949_1845.1183134844","35595_2059.03964677196",2814.3250935744,113,0.123893805309735,14
"2318","30949_1845.1183134844","40139_2229.8863385747",2985.1717853771,122,0.147540983606557,18
"2319","30949_1845.1183134844","39841_2219.31996943168",2974.6054162341,123,0.146341463414634,18
"2320","30949_1845.1183134844","34992_2033.76036114304",2789.0458079454,98,0.142857142857143,14
"2321","30949_1845.1183134844","36281_2086.1095824782",2841.3950292807,110,0.136363636363636,15
"2322","30949_1845.1183134844","36710_2101.70543396644",2856.990880769,111,0.126126126126127,14
"2323","30949_1845.1183134844","37149_2116.5918488227",2871.8772956252,117,0.11965811965812,14
"2324","30949_1845.1183134844","39150_2193.57472782498",2948.8601746275,110,0.145454545454545,16
"2325","30949_1845.1183134844","47107_2471.63675522313",3226.9222020256,114,0.149122807017544,17
"2326","30949_1845.1183134844","49303_2548.91549989577",3304.2009466982,111,0.153153153153154,17
"2327","30949_1845.1183134844","44553_2390.83369984847",3146.1191466509,107,0.168224299065421,18
"2328","30949_1845.1183134844","42707_2325.6667836667",3080.9522304692,99,0.171717171717172,17
"2329","30949_1845.1183134844","43058_2338.55483596806",3093.8402827706,120,0.15,18
"2330","30949_1845.1183134844","36643_2098.8782477524",2854.1636945549,111,0.153153153153154,17
"2331","30949_1845.1183134844","41508_2280.32249684808",3035.6079436506,119,0.134453781512605,16
"2332","30949_1845.1183134844","31579_1877.87914242466",2633.1645892271,107,0.121495327102803,13
"2333","30949_1845.1183134844","27645_1662.71231809136",2417.9977648939,93,0.139784946236559,13
"2334","30949_1845.1183134844","26304_1581.17914628555",2336.464593088,92,0.141304347826087,13
"2335","30949_1845.1183134844","25326_1515.95723421486",2271.2426810173,90,0.133333333333333,12
"2336","30949_1845.1183134844","20077_1187.71046451757",1942.99591132,80,0.125,9.99999999999999
"2337","30949_1845.1183134844","20433_1212.14710630061",1967.4325531031,64,0.171875,11
"2338","30949_1845.1183134844","17897_1020.73956334435",1776.0250101469,67,0.149253731343284,9.99999999999999
"2339","30949_1845.1183134844","21041_1253.79407712226",2009.0795239248,71,0.154929577464789,11
"2340","30949_1845.1183134844","20110_1189.33084252825",1944.6162893308,82,0.134146341463415,11
"2341","30949_1845.1183134844","18723_1082.17595315088",1837.4613999533,78,0.115384615384615,9
"2342","30949_1845.1183134844","18453_1062.10044625417",1817.3858930566,56,0.160714285714286,9
"2343","30949_1845.1183134844","17954_1025.0050479992",1780.2904948018,83,0.120481927710843,9.99999999999999
"2344","30949_1845.1183134844","13374_759.07192635742",1514.3573731599,59,0.135593220338983,8
"2345","30949_1845.1183134844","16385_922.613854410055",1677.8993012125,59,0.186440677966102,11
"2346","30949_1845.1183134844","15582_872.112692461055",1627.3981392635,55,0.163636363636364,9
"2347","30949_1845.1183134844","14901_838.948141291978",1594.2335880945,63,0.158730158730159,9.99999999999999
"2348","30949_1845.1183134844","17321_980.733089292326",1736.0185360949,61,0.163934426229508,9.99999999999999
"2349","30949_1845.1183134844","12567_710.65326306051",1465.9387098631,62,0.129032258064516,8
"2350","30949_1845.1183134844","12229_689.575005055015",1444.8604518575,59,0.152542372881356,9
"2351","30949_1845.1183134844","10781_602.837954441496",1462.7593625405,59,0.169491525423729,9.99999999999999
"2352","30949_1845.1183134844","9370_523.38300240199",1477.3905998148,43,0.209302325581395,9
"2353","30949_1845.1183134844","6792_378.399166785269",1504.3947386233,69,0.144927536231884,9.99999999999999
"2354","30949_1845.1183134844","6698_375.125632674963",1624.7031569466,47,0.212765957446808,9.99999999999999
"2355","30949_1845.1183134844","8672_478.799979478442",1728.37750375,55,0.2,11
"2356","30949_1845.1183134844","6464_364.280062752228",1613.8575870238,82,0.121951219512195,9.99999999999999
"2357","30949_1845.1183134844","18203_1042.42593176333",2403.2288047377,92,0.17391304347826,16
"2358","30949_1845.1183134844","16966_957.46636259894",2318.2692355733,79,0.177215189873418,14
"2359","30949_1845.1183134844","13467_763.186323599439",2123.9891965738,79,0.177215189873418,14
"2360","30949_1845.1183134844","13363_758.638014930574",2119.4408879049,91,0.153846153846154,14
"2361","30949_1845.1183134844","9858_551.037756335665",1911.84062931,73,0.178082191780821,13
"2362","30949_1845.1183134844","7591_414.966338552314",1775.7692115267,51,0.215686274509804,11
"2363","30949_1845.1183134844","13048_741.182094418766",2101.9849673932,57,0.24561403508772,14
"2364","30949_1845.1183134844","12870_730.679329410663",2091.4822023851,63,0.222222222222223,14
"2365","30949_1845.1183134844","15710_877.653253325447",2238.4561262999,89,0.168539325842697,15
"2366","30949_1845.1183134844","14206_801.801590804377",2162.6044637788,83,0.192771084337349,16
"2367","30949_1845.1183134844","6353_359.520309913557",1720.3231828879,57,0.210526315789474,12
"2368","30949_1845.1183134844","3834_235.593711850514",1670.1543343061,70,0.142857142857143,9.99999999999999
"2369","30949_1845.1183134844","2208_134.423958179686",2093.2529571965,64,0.1875,12
"2370","30949_1845.1183134844","3116_191.709174985875",2150.5381740027,81,0.148148148148148,12
"2371","30949_1845.1183134844","6356_359.55128188849",2318.3802809053,108,0.138888888888889,15
"2372","30949_1845.1183134844","5602_328.933426730658",2287.7624257475,90,0.177777777777777,16
"2373","30949_1845.1183134844","6666_373.668003084287",2332.4970021011,81,0.185185185185185,15
"2374","30949_1845.1183134844","8004_436.990685302392",2395.8196843192,77,0.181818181818182,14
"2375","30949_1845.1183134844","5034_297.368573551243",2256.1975725681,81,0.185185185185185,15
"2376","30949_1845.1183134844","6273_355.987628454382",2314.8166274712,74,0.202702702702703,15
"2377","30949_1845.1183134844","5487_322.408090703581",2281.2370897204,93,0.161290322580645,15
"2378","30949_1845.1183134844","7663_418.154556204828",3160.665550562,99,0.151515151515152,15
"2379","30949_1845.1183134844","7698_420.042997459294",3162.5539918164,127,0.118110236220472,15
"2380","30949_1845.1183134844","6491_365.569050654787",3108.080045012,116,0.129310344827586,15
"2381","30949_1845.1183134844","4756_285.415521249724",3027.9265156069,112,0.133928571428571,15
"2382","30949_1845.1183134844","4455_269.638458521262",3012.1494528785,141,0.106382978723404,15
"2383","30949_1845.1183134844","4948_294.584085578981",3037.0950799362,111,0.135135135135135,15
"2384","30949_1845.1183134844","2964_183.876804346476",2926.3877987037,111,0.135135135135135,15
"2385","30949_1845.1183134844","4642_279.981475238827",3022.4924695961,103,0.165048543689321,17
"2386","30949_1845.1183134844","947_39.8152593393362",2782.3262536966,104,0.134615384615385,14
"2387","30949_1845.1183134844","7370_402.39947988122",3144.9104742385,132,0.121212121212121,16
"2388","30949_1845.1183134844","7092_390.897515494786",3133.408509852,101,0.168316831683169,17
"2389","30949_1845.1183134844","5164_304.768096886755",3047.279091244,121,0.140495867768595,17
"2390","30949_1845.1183134844","5686_331.686589626711",3074.197583984,127,0.141732283464567,18
"2391","30949_1845.1183134844","3264_202.676049126343",2945.1870434836,122,0.139344262295082,17
"2392","30949_1845.1183134844","2462_149.423396113396",2891.9343904707,111,0.153153153153154,17
"2393","30949_1845.1183134844","1408_77.1543784142097",2819.6653727715,118,0.135593220338983,16
"2394","30949_1845.1183134844","3006_186.66103468003",2929.1720290373,125,0.12,15
"2395","30949_1845.1183134844","2077_125.942047368115",2868.4530417254,101,0.148514851485149,15
"2396","30949_1845.1183134844","2588_157.708182862503",2900.2191772198,109,0.146788990825688,16
"2397","30949_1845.1183134844","1130_54.9530118154158",2797.4640061727,90,0.188888888888889,17
"2398","40301_2235.84502384616","38083_2154.12225116628",104.8452835063,7,0,0
"2399","40301_2235.84502384616","41641_2285.04920865465",335.3754290316,14,0.0714285714285714,1
"2400","40301_2235.84502384616","41220_2269.90886208745",320.2350824644,14,0.0714285714285714,1
"2401","40301_2235.84502384616","37418_2127.25946143736",525.2352087168,19,0.368421052631579,7
"2402","40301_2235.84502384616","34185_1994.62023970808",392.5959869875,21,0.142857142857143,3
"2403","40301_2235.84502384616","41984_2299.1985825079",900.4176583899,29,0.275862068965517,8
"2404","40301_2235.84502384616","37035_2111.91092601268",713.1300018946,28,0.321428571428571,9
"2405","40301_2235.84502384616","34922_2031.60673048644",632.8258063684,19,0.368421052631579,7
"2406","40301_2235.84502384616","33190_1954.03011702032",555.2491929023,20,0.35,7
"2407","40301_2235.84502384616","45600_2425.09506708441",1026.3141429665,41,0.24390243902439,9.99999999999999
"2408","40301_2235.84502384616","48994_2536.93585007998",1138.1549259621,51,0.176470588235294,9
"2409","40301_2235.84502384616","44931_2404.55929688333",1005.7783727654,47,0.170212765957447,8
"2410","40301_2235.84502384616","41325_2274.03331569595",875.252391578,35,0.228571428571429,8
"2411","40301_2235.84502384616","39910_2222.21822721568",823.4373030977,33,0.242424242424243,8
"2412","40301_2235.84502384616","37760_2140.53143237702",741.750508259,31,0.290322580645161,9
"2413","40301_2235.84502384616","34936_2031.97479493869",633.1938708207,22,0.363636363636364,8
"2414","40301_2235.84502384616","32644_1930.94917342041",532.1682493024,20,0.3,6
"2415","40301_2235.84502384616","32451_1922.87412619663",524.0932020786,17,0.352941176470588,6
"2416","40301_2235.84502384616","30672_1828.73180856698",732.7392050264,28,0.25,7
"2417","40301_2235.84502384616","32830_1938.67286521006",842.6802616695,35,0.171428571428571,6
"2418","40301_2235.84502384616","33056_1948.03357960697",1143.3998237058,49,0.183673469387755,9
"2419","40301_2235.84502384616","31336_1863.63339914755",1058.9996432464,45,0.177777777777778,8
"2420","40301_2235.84502384616","29304_1751.49749570059",946.8637397994,40,0.2,8
"2421","40301_2235.84502384616","27489_1653.82396674146",849.1902108403,33,0.242424242424243,8
"2422","40301_2235.84502384616","23866_1425.41000824756",864.0469793238,30,0.233333333333333,7
"2423","40301_2235.84502384616","31970_1896.93605355611",1383.624328885,58,0.120689655172414,7
"2424","40301_2235.84502384616","28841_1728.11566495756",1214.8039402864,50,0.14,7
"2425","40301_2235.84502384616","29678_1771.22312732904",1257.9114026579,52,0.153846153846154,8
"2426","40301_2235.84502384616","24804_1484.00280336384",970.6910786927,27,0.259259259259259,7
"2427","40301_2235.84502384616","45301_2415.71273530141",2361.2652045142,86,0.127906976744186,11
"2428","40301_2235.84502384616","45342_2417.23587598812",2362.7883452009,102,0.107843137254902,11
"2429","40301_2235.84502384616","47612_2488.11682046354",2433.6692896763,97,0.11340206185567,11
"2430","40301_2235.84502384616","24270_1449.14817165385",1394.7006408666,55,0.163636363636364,9
"2431","40301_2235.84502384616","21079_1255.02088121834",1200.5733504311,39,0.230769230769231,9
"2432","40301_2235.84502384616","22477_1343.33095451993",1288.8834237327,64,0.15625,9.99999999999999
"2433","40301_2235.84502384616","26205_1575.14033169871",1520.6928009115,61,0.147540983606557,9
"2434","40301_2235.84502384616","21741_1298.8143323566",1244.3668015694,55,0.163636363636364,9
"2435","40301_2235.84502384616","21800_1301.81049468108",1247.3629638938,44,0.25,11
"2436","40301_2235.84502384616","20028_1185.00353661757",1163.147104528,35,0.257142857142857,9
"2437","40301_2235.84502384616","19914_1178.18529475845",1327.4130512791,48,0.1875,9
