"","Tip1","Tip2","TimeDiff","gens","snpsPerGen","snpDist"
"316","39043_2190.17771623257","46520_2452.504781302",742.1785773281,29,0.241379310344827,7
"317","39043_2190.17771623257","47968_2501.01792219308",790.6917182192,29,0.206896551724138,6
"318","39043_2190.17771623257","48384_2516.49010830204",806.1639043282,36,0.194444444444444,7
"319","39043_2190.17771623257","45507_2422.42501588809",712.0988119142,31,0.225806451612903,7
"320","39043_2190.17771623257","44810_2400.40056365174",690.0743596779,23,0.260869565217391,6
"321","39043_2190.17771623257","45131_2410.40712278005",700.0809188062,29,0.206896551724138,6
"322","39043_2190.17771623257","45336_2417.03284824881",706.706644275,25,0.32,8
"323","39043_2190.17771623257","46670_2456.99141219886",746.665208225,31,0.290322580645161,9
"324","39043_2190.17771623257","41765_2289.53335444437",579.2071504706,22,0.227272727272727,5
"325","39043_2190.17771623257","37976_2149.84813983467",439.5219358609,19,0.210526315789473,4
"326","39043_2190.17771623257","37516_2130.59507849564",420.2688745218,21,0.238095238095238,5
"327","39043_2190.17771623257","35891_2069.70677146791",359.3805674942,13,0.307692307692307,4
"328","39043_2190.17771623257","36280_2086.1095824782",427.5737903066,19,0.210526315789473,4
"329","39043_2190.17771623257","36749_2103.18549432921",444.6497021576,27,0.185185185185185,5
"330","39043_2190.17771623257","36200_2083.01901696416",527.826779218,26,0.153846153846154,4
"331","39043_2190.17771623257","48711_2527.19561547456",1312.6013473917,67,0.134328358208955,9
"332","39043_2190.17771623257","47664_2490.38934106348",1275.7950729806,48,0.1875,9
"333","39043_2190.17771623257","48451_2518.1194963611",1303.5252282783,44,0.204545454545455,9
"334","39043_2190.17771623257","46830_2463.05766682147",1248.4633987386,46,0.195652173913043,9
"335","39043_2190.17771623257","46831_2463.05766682147",1248.4633987387,57,0.157894736842105,9
"336","39043_2190.17771623257","44421_2386.57905914261",1171.9847910598,45,0.177777777777778,8
"337","39043_2190.17771623257","47272_2476.49086427515",1261.8965961923,52,0.153846153846154,8
"338","39043_2190.17771623257","43279_2346.1634623787",1131.5691942959,44,0.181818181818182,8
"339","39043_2190.17771623257","45604_2425.25238992723",1210.6581218444,48,0.1875,9
"340","39043_2190.17771623257","43280_2346.1634623787",1131.5691942959,35,0.2,7
"341","39043_2190.17771623257","41771_2289.80081328725",1075.2065452044,49,0.142857142857143,7
"342","39043_2190.17771623257","42143_2304.9903829258",1090.396114843,40,0.225,9
"343","39043_2190.17771623257","42163_2305.79891868687",1091.2046506041,42,0.166666666666667,7
"344","39043_2190.17771623257","42162_2305.79891868687",1091.2046506041,37,0.189189189189189,7
"345","39043_2190.17771623257","39852_2219.62724842252",1005.0329803397,47,0.148936170212766,7
"346","39043_2190.17771623257","35789_2065.87303263965",851.2787645568,33,0.181818181818182,6
"347","39043_2190.17771623257","44544_2390.48370015721",1175.8894320741,39,0.205128205128205,8
"348","39043_2190.17771623257","44546_2390.48370015721",1175.8894320741,40,0.2,8
"349","39043_2190.17771623257","44335_2383.47766728074",1168.8833991977,46,0.173913043478261,8
"350","39043_2190.17771623257","43291_2346.78846027731",1132.1941921943,45,0.177777777777778,8
"351","39043_2190.17771623257","42455_2316.97176740124",1102.3774993182,46,0.173913043478261,8
"352","39043_2190.17771623257","43889_2367.36686420819",1152.7725961251,38,0.210526315789474,8
"353","39043_2190.17771623257","44228_2379.29951101605",1164.705242933,37,0.216216216216216,8
"354","39043_2190.17771623257","43058_2338.55483596806",1123.960567885,37,0.243243243243243,9
"355","39043_2190.17771623257","47644_2489.20119467866",1274.6069265957,39,0.230769230769231,9
"356","39043_2190.17771623257","47111_2471.63675522313",1257.0424871401,41,0.195121951219512,8
"357","39043_2190.17771623257","46364_2448.42950579759",1233.8352377146,49,0.163265306122449,8
"358","39043_2190.17771623257","47108_2471.63675522313",1257.0424871401,43,0.186046511627907,8
"359","39043_2190.17771623257","47113_2471.63675522313",1257.0424871401,40,0.225,9
"360","39043_2190.17771623257","41476_2279.10998056597",1064.5157124829,44,0.181818181818182,8
"361","39043_2190.17771623257","39343_2199.24244598974",984.6481779067,36,0.222222222222222,8
"362","39043_2190.17771623257","40347_2236.98807109603",1022.393803013,37,0.216216216216216,8
"363","39043_2190.17771623257","39340_2199.24244598974",984.6481779068,31,0.290322580645161,9
"364","39043_2190.17771623257","39688_2212.81812190804",998.2238538251,41,0.219512195121951,9
"365","39043_2190.17771623257","39346_2199.24244598974",984.6481779068,42,0.190476190476191,8
"366","39043_2190.17771623257","35937_2072.09263267937",857.4983645965,37,0.216216216216216,8
"367","39043_2190.17771623257","37392_2126.20321831696",911.6089502342,30,0.2,6
"368","39043_2190.17771623257","37393_2126.20321831696",911.6089502342,41,0.146341463414634,6
"369","39043_2190.17771623257","38584_2173.277411568",958.6831434852,33,0.181818181818182,6
"370","39043_2190.17771623257","35530_2056.7632807308",842.169012648,30,0.166666666666667,5
"371","39043_2190.17771623257","35529_2056.7632807308",842.169012648,29,0.206896551724138,6
"372","39043_2190.17771623257","36711_2101.70543396644",887.1111658836,38,0.131578947368421,5
"373","39043_2190.17771623257","36217_2083.62841170485",869.034143622,42,0.119047619047619,5
"374","39043_2190.17771623257","35531_2056.7632807308",842.169012648,29,0.172413793103448,5
"375","39043_2190.17771623257","35787_2065.87303263965",851.2787645569,34,0.147058823529412,5
"376","39043_2190.17771623257","42103_2303.7112410955",2635.0181570662,101,0.207920792079208,21
"377","39043_2190.17771623257","41498_2280.04160380687",2611.3485197775,82,0.25609756097561,21
"378","39043_2190.17771623257","43555_2354.88403658012",2686.1909525508,99,0.212121212121212,21
"379","39043_2190.17771623257","36026_2075.94899467376",2407.2559106445,74,0.270270270270271,20
"380","39043_2190.17771623257","36882_2107.24177621803",2438.5486921887,83,0.240963855421687,20
"381","39043_2190.17771623257","36439_2091.85071599794",2423.1576319686,89,0.235955056179775,21
"382","39043_2190.17771623257","36728_2102.04923644611",2433.3561524168,85,0.247058823529412,21
"383","39043_2190.17771623257","40019_2226.10570712281",2557.4126230935,97,0.22680412371134,22
"384","39043_2190.17771623257","37970_2149.68619505974",2480.9931110304,84,0.273809523809524,23
"385","39043_2190.17771623257","41095_2266.45767172445",2597.7645876952,102,0.215686274509804,22
"386","39043_2190.17771623257","41096_2266.45767172445",2597.7645876952,64,0.359375000000001,23
"387","39043_2190.17771623257","44713_2396.79301540148",2728.0999313723,104,0.211538461538461,22
"388","39043_2190.17771623257","43996_2370.85336373828",2702.1602797091,104,0.211538461538461,22
"389","39043_2190.17771623257","43994_2370.85336373828",2702.1602797091,96,0.229166666666666,22
"390","39043_2190.17771623257","47723_2492.28380199475",2823.5907179655,104,0.230769230769231,24
"391","39043_2190.17771623257","47724_2492.28380199475",2823.5907179655,96,0.25,24
"392","39043_2190.17771623257","45599_2425.09506708441",2756.4019830552,105,0.219047619047619,23
"393","39043_2190.17771623257","44106_2374.91279709141",2706.2197130621,101,0.227722772277228,23
"394","39043_2190.17771623257","45817_2431.51846715188",2762.8253831226,95,0.231578947368421,22
"395","39043_2190.17771623257","45815_2431.51846715188",2762.8253831226,113,0.20353982300885,23
"396","39043_2190.17771623257","46607_2455.44101855233",2786.7479345231,106,0.19811320754717,21
"397","39043_2190.17771623257","48810_2530.75673049293",2862.0636464637,116,0.181034482758621,21
"398","39043_2190.17771623257","48690_2526.53578372218",2857.842699693,102,0.215686274509804,22
"399","39043_2190.17771623257","44931_2404.55929688333",2735.8662128541,121,0.173553719008264,21
"400","39043_2190.17771623257","43954_2368.75089013618",2700.057806107,99,0.212121212121212,21
"401","39043_2190.17771623257","43951_2368.75089013618",2700.057806107,84,0.25,21
"402","39043_2190.17771623257","41940_2297.50357621117",2628.8104921819,95,0.221052631578947,21
"403","39043_2190.17771623257","40532_2244.4832274051",2575.7901433758,107,0.196261682242991,21
"404","39043_2190.17771623257","40531_2244.4832274051",2575.7901433758,91,0.230769230769231,21
"405","39043_2190.17771623257","40436_2240.84497640335",2572.151892374,106,0.19811320754717,21
"406","39043_2190.17771623257","39653_2210.85637664459",2542.1632926153,86,0.244186046511628,21
"407","39043_2190.17771623257","39295_2198.16290841124",2529.469824382,84,0.25,21
"408","39043_2190.17771623257","45801_2431.06622732369",2762.3731432942,94,0.26595744680851,25
"409","39043_2190.17771623257","46037_2438.36063471563",2769.6675506861,101,0.257425742574258,26
"410","39043_2190.17771623257","43755_2361.69608255742",2693.0029985279,102,0.225490196078432,23
"411","39043_2190.17771623257","44154_2376.33784496519",2707.6447609357,109,0.211009174311927,23
"412","39043_2190.17771623257","41218_2269.90886208745",2601.215778058,103,0.194174757281554,20
"413","39043_2190.17771623257","47334_2478.68293751785",2809.9898534884,116,0.181034482758621,21
"414","39043_2190.17771623257","42991_2336.10560945246",2667.412525423,103,0.194174757281554,20
"415","39043_2190.17771623257","42569_2320.24375654438",2651.5506725149,107,0.186915887850468,20
"416","39043_2190.17771623257","42570_2320.24375654438",2651.5506725149,96,0.208333333333334,20
"417","39043_2190.17771623257","43949_2368.66198259052",2699.968898561,101,0.207920792079208,21
"418","39043_2190.17771623257","46665_2456.73826328477",2788.0451792553,101,0.217821782178217,22
"419","39043_2190.17771623257","43192_2343.14976996448",2674.456685935,109,0.18348623853211,20
"420","39043_2190.17771623257","43193_2343.14976996448",2674.456685935,100,0.2,20
"421","39043_2190.17771623257","43191_2343.14976996448",2674.456685935,101,0.198019801980198,20
"422","39043_2190.17771623257","41222_2269.90886208745",2601.215778058,91,0.21978021978022,20
"423","39043_2190.17771623257","43184_2342.93245632508",2674.2393722957,113,0.194690265486725,22
"424","39043_2190.17771623257","40345_2236.69700594086",2568.0039219115,86,0.232558139534884,20
"425","39043_2190.17771623257","40208_2232.66125553425",2563.9681715049,95,0.221052631578947,21
"426","39043_2190.17771623257","37892_2145.96208038664",2477.2689963573,93,0.215053763440861,20
"427","39043_2190.17771623257","37453_2128.82753321557",2460.1344491863,102,0.186274509803921,19
"428","39043_2190.17771623257","47226_2475.266893833",2806.5738098038,112,0.125,14
"429","39043_2190.17771623257","47605_2487.85348508782",2819.1604010586,108,0.12962962962963,14
"430","39043_2190.17771623257","47612_2488.11682046354",2819.4237364343,95,0.147368421052632,14
"431","39043_2190.17771623257","46416_2449.51241740139",2780.8193333721,113,0.123893805309735,14
"432","39043_2190.17771623257","46269_2444.76903027884",2776.0759462496,88,0.170454545454545,15
"433","39043_2190.17771623257","45338_2417.23587598812",2748.5427919589,109,0.128440366972477,14
"434","39043_2190.17771623257","45343_2417.23587598812",2748.5427919589,113,0.123893805309735,14
"435","39043_2190.17771623257","48770_2528.3664485051",2859.6733644757,112,0.142857142857143,16
"436","39043_2190.17771623257","48363_2515.1632500332",2846.4701660038,116,0.129310344827586,15
"437","39043_2190.17771623257","48916_2534.09349845077",2865.4004144214,112,0.142857142857143,16
"438","39043_2190.17771623257","47488_2483.65083788571",2814.9577538564,81,0.185185185185185,15
"439","39043_2190.17771623257","38176_2157.31813883107",2488.6250548018,107,0.130841121495327,14
"440","39043_2190.17771623257","37084_2114.73477455809",2446.0416905288,93,0.139784946236559,13
"441","39043_2190.17771623257","36979_2110.44817844374",2441.7550944145,82,0.158536585365853,13
"442","39043_2190.17771623257","37637_2136.3261276279",2467.6330435987,102,0.127450980392156,13
"443","39043_2190.17771623257","35290_2045.43035674398",2376.7372727148,78,0.17948717948718,14
"444","39043_2190.17771623257","35611_2059.90111965301",2391.2080356238,88,0.15909090909091,14
"445","39044_2190.17771623257","37157_2117.43061600396",101.5543728151,5,0.2,1
"446","39044_2190.17771623257","36775_2103.7232006158",169.8960581149,5,0.6,3
"447","39044_2190.17771623257","37899_2146.17293943746",212.3457969366,11,0.272727272727273,3
"448","39044_2190.17771623257","36777_2103.7232006158",182.064356438,9,0.222222222222223,2
"449","39044_2190.17771623257","36771_2103.7232006158",227.2798326316,4,0.75,3
"450","39044_2190.17771623257","35758_2065.00399875399",297.0635383078,13,0.307692307692307,4
"451","39044_2190.17771623257","38690_2177.19693200358",466.8707280298,16,0.375,6
"452","39044_2190.17771623257","39942_2223.39305481869",513.0668508449,13,0.615384615384616,8
"453","39044_2190.17771623257","38303_2162.21955182523",451.8933478513,22,0.227272727272727,5
"454","39044_2190.17771623257","38302_2162.21955182523",451.8933478513,16,0.3125,5
"455","39044_2190.17771623257","47524_2484.98526624003",774.6590622661,28,0.321428571428571,9
"456","39044_2190.17771623257","47994_2501.7550794017",791.4288754278,28,0.357142857142857,9.99999999999999
"457","39044_2190.17771623257","47521_2484.98526624003",774.6590622662,36,0.222222222222222,8
"458","39044_2190.17771623257","47522_2484.98526624003",774.6590622662,25,0.32,8
"459","39044_2190.17771623257","49001_2537.32417839124",826.9979744174,34,0.235294117647059,8
"460","39044_2190.17771623257","47671_2490.49549799586",780.169294022,37,0.216216216216216,8
"461","39044_2190.17771623257","48138_2507.51112716475",797.1849231909,33,0.242424242424243,8
"462","39044_2190.17771623257","46520_2452.504781302",742.1785773281,31,0.258064516129032,8
"463","39044_2190.17771623257","47968_2501.01792219308",790.6917182192,30,0.233333333333333,7
"464","39044_2190.17771623257","48384_2516.49010830204",806.1639043282,39,0.205128205128205,8
"465","39044_2190.17771623257","45507_2422.42501588809",712.0988119142,28,0.285714285714286,8
"466","39044_2190.17771623257","44810_2400.40056365174",690.0743596779,24,0.291666666666666,7
"467","39044_2190.17771623257","45131_2410.40712278005",700.0809188062,31,0.225806451612903,7
"468","39044_2190.17771623257","45336_2417.03284824881",706.706644275,25,0.36,9
"469","39044_2190.17771623257","46670_2456.99141219886",746.665208225,37,0.27027027027027,9.99999999999999
"470","39044_2190.17771623257","41765_2289.53335444437",579.2071504706,18,0.333333333333333,6
"471","39044_2190.17771623257","37976_2149.84813983467",439.5219358609,12,0.416666666666667,5
"472","39044_2190.17771623257","37516_2130.59507849564",420.2688745218,14,0.428571428571429,6
"473","39044_2190.17771623257","35891_2069.70677146791",359.3805674942,10,0.5,5
"474","39044_2190.17771623257","36280_2086.1095824782",427.5737903066,17,0.294117647058824,5
"475","39044_2190.17771623257","36749_2103.18549432921",444.6497021576,11,0.545454545454545,6
"476","39044_2190.17771623257","36200_2083.01901696416",527.826779218,18,0.277777777777778,5
"477","39044_2190.17771623257","48711_2527.19561547456",1312.6013473917,52,0.192307692307692,9.99999999999999
"478","39044_2190.17771623257","47664_2490.38934106348",1275.7950729806,53,0.188679245283019,9.99999999999999
"479","39044_2190.17771623257","48451_2518.1194963611",1303.5252282783,42,0.238095238095238,9.99999999999999
"480","39044_2190.17771623257","46830_2463.05766682147",1248.4633987386,59,0.169491525423729,9.99999999999999
"481","39044_2190.17771623257","46831_2463.05766682147",1248.4633987387,60,0.166666666666667,9.99999999999999
"482","39044_2190.17771623257","44421_2386.57905914261",1171.9847910598,39,0.230769230769231,9
"483","39044_2190.17771623257","47272_2476.49086427515",1261.8965961923,47,0.191489361702128,9
"484","39044_2190.17771623257","43279_2346.1634623787",1131.5691942959,58,0.155172413793103,9
"485","39044_2190.17771623257","45604_2425.25238992723",1210.6581218444,36,0.277777777777778,9.99999999999999
